"","budget","company","country","director","genre","gross","name","rating","released","runtime","score","star","votes","writer","year","actor_n","director_n","company_n","writer_n","country_n","success","success_diff","success_abs_diff"
"4198",0.92055332691649,"Twentieth Century Fox Film Corporation","UK","Shawn Levy","Adventure",0.858732251793696,"Night at the Museum: Secret of the Tomb","PG","2014-12-19",0.137440758293839,0.602564102564103,"Ben Stiller",78239,"David Guion",2014,25,11,174,1,366,2.4612963543578,0.256168149229593,0.256168149229593
"4199",0.707010108953305,"Big Screen Productions","USA","Michaël R. Roskam","Crime",0.700505569345269,"The Drop","R","2014-09-12",0.175355450236967,0.717948717948718,"Tom Hardy",119833,"Dennis Lehane",2014,6,1,1,1,3726,2.41845428729399,-0.0174431486034488,0.0174431486034488
"4200",0.694458877533458,"DiNovi Pictures","USA","R.J. Cutler","Drama",0.804291651908662,"If I Stay","PG-13","2014-08-22",0.180094786729858,0.679487179487179,"Chloë Grace Moretz",95609,"Shauna Cross",2014,3,1,3,3,3726,2.48377883139584,0.124804472421482,0.124804472421482
"4201",0.932803730989276,"DreamWorks Animation","USA","Dean DeBlois","Animation",0.888360925247983,"How to Train Your Dragon 2","PG","2014-06-13",0.156398104265403,0.807692307692308,"Jay Baruchel",243596,"Dean DeBlois",2014,3,3,25,1,3726,2.69605323294029,0.0806686175556751,0.0806686175556751
"4202",0.621587018273614,"HanWay Films","USA","Adam Wingard","Mystery",0.465732914852338,"The Guest","R","2014-09-05",0.146919431279621,0.666666666666667,"Dan Stevens",73747,"Simon Barrett",2014,1,3,2,3,3726,2.132399581519,-0.200933751814328,0.200933751814328
"4203",0.919086259039585,"Paramount Pictures","USA","Jonathan Liebesman","Action",0.893532197546414,"Teenage Mutant Ninja Turtles","PG-13","2014-08-08",0.151658767772512,0.551282051282051,"Megan Fox",181678,"Josh Appelbaum",2014,3,5,222,2,3726,2.44481424882846,0.342250146264362,0.342250146264362
"4204",0.865497499638814,"Summit Entertainment","USA","Renny Harlin","Action",0.738290095426923,"The Legend of Hercules","PG-13","2014-01-10",0.146919431279621,0.346153846153846,"Kellan Lutz",47597,"Sean Hood",2014,1,15,36,1,3726,2.08444394158077,0.392136249273077,0.392136249273077
"4205",0.787187405095746,"Angry Films","USA","Mark Waters","Action",0.679095625711847,"Vampire Academy","PG-13","2014-02-07",0.165876777251185,0.525641025641026,"Zoey Deutch",45199,"Richelle Mead",2014,2,9,2,1,3726,2.20473665135287,0.153454600070821,0.153454600070821
"4206",0.898462587699135,"Alcon Entertainment","UK","Wally Pfister","Drama",0.751692786183306,"Transcendence","PG-13","2014-04-18",0.23696682464455,0.615384615384615,"Johnny Depp",189106,"Jack Paglen",2014,30,1,22,1,366,2.36707740156792,0.13630817079869,0.13630817079869
"4207",0.766563733755297,"Annapurna Pictures","USA","Bennett Miller","Biography",0.708571447039467,"Foxcatcher","R","2015-01-16",0.308056872037915,0.705128205128205,"Steve Carell",117034,"E. Max Frye",2014,14,3,4,2,3726,2.41369965216767,0.00344324191126189,0.00344324191126189
"4208",0.709898573271389,"Chernin Entertainment","USA","Theodore Melfi","Comedy",0.795298096466348,"St. Vincent","PG-13","2014-10-24",0.156398104265403,0.743589743589744,"Bill Murray",82653,"Theodore Melfi",2014,12,2,3,1,3726,2.53888784005609,0.0517083528766041,0.0517083528766041
"4209",0.716747879255829,"Open Road Films","Belgium","Erik Van Looy","Mystery",0.661388157986803,"El penthouse","R","2015-01-30",0.184834123222749,0.615384615384615,"Karl Urban",40462,"Bart De Pauw",2014,4,1,2,1,3,2.27677277337142,0.0460035426021873,0.0460035426021873
"4210",0.770336638656599,"Paramount Pictures","USA","Rupert Wyatt","Crime",0.777086691000426,"The Gambler","R","2014-12-25",0.199052132701422,0.576923076923077,"Mark Wahlberg",53990,"William Monahan",2014,22,2,222,6,3726,2.3540097679235,0.200163614077349,0.200163614077349
"4211",0.665026321454432,"Treehouse Pictures","USA","Tom Gormican","Comedy",0.759969036068588,"That Awkward Moment","R","2014-01-31",0.118483412322275,0.602564102564103,"Zac Efron",83613,"Tom Gormican",2014,10,1,1,1,3726,2.36253313863269,0.157404933504485,0.157404933504485
"4212",0.685649992794882,"The Weinstein Company","USA","Tim Burton","Biography",0.7206223293311,"Big Eyes","PG-13","2014-12-25",0.175355450236967,0.705128205128205,"Amy Adams",66972,"Scott Alexander",2014,8,17,24,6,3726,2.42575053445931,0.0154941242028949,0.0154941242028949
"4213",0.675912222492357,"Universal Pictures","France","James DeMonaco","Action",0.828056230614958,"12 horas para sobrevivir","R","2014-07-18",0.161137440758294,0.641025641025641,"Frank Grillo",110032,"James DeMonaco",2014,2,3,265,5,108,2.4690818716406,0.187030589589318,0.187030589589318
"4214",0.834399613177867,"StudioCanal","UK","Jaume Collet-Serra","Action",0.844637712217415,"Non-Stop","PG-13","2014-02-28",0.175355450236967,0.705128205128205,"Liam Neeson",216312,"John W. Richardson",2014,17,5,12,1,366,2.54976591734562,0.13950950708921,0.13950950708921
"4215",0.834399613177867,"Broken Road Productions","USA","Steven Quale","Action",0.800365474650416,"Into the Storm","PG-13","2014-08-08",0.0947867298578199,0.551282051282051,"Richard Armitage",57376,"John Swetnam",2014,1,2,2,1,3726,2.35164752593247,0.249083423368365,0.249083423368365
"4216",0.834399613177867,"Warner Bros.","USA","David Dobkin","Crime",0.79968241612756,"The Judge","R","2014-10-10",0.341232227488152,0.756410256410256,"Robert Downey Jr.",150371,"Nick Schenk",2014,14,6,257,2,3726,2.55609267253782,0.0432721597173034,0.0432721597173034
"4217",0.801434525117547,"Universal Pictures","USA","Bobby Farrelly","Adventure",0.840158068171726,"Dumb and Dumber To","PG-13","2014-11-14",0.18957345971564,0.538461538461538,"Jim Carrey",107048,"Sean Anders",2014,22,10,265,5,3726,2.37861960663326,0.301696529710187,0.301696529710187
"4218",0.621587018273614,"Legendary Entertainment","USA","John Erick Dowdle","Horror",0.746158984459069,"As Above, So Below","R","2014-08-29",0.113744075829384,0.602564102564103,"Perdita Weeks",57343,"John Erick Dowdle",2014,1,4,3,3,3726,2.34872308702317,0.143594881894966,0.143594881894966
"4219",0.734692425746278,"Genre Films","USA","Luke Greenfield","Comedy",0.837123483669924,"Let's Be Cops","R","2014-08-13",0.165876777251185,0.641025641025641,"Jake Johnson",114845,"Luke Greenfield",2014,1,4,1,1,3726,2.47814912469557,0.196097842644283,0.196097842644283
"4220",0.818285291556694,"BenderSpink","USA","Sean Anders","Comedy",0.8093653603501,"Horrible Bosses 2","R","2014-11-26",0.184834123222749,0.615384615384615,"Jason Bateman",129349,"Sean Anders",2014,10,4,4,5,3726,2.42474997573472,0.193980744965485,0.193980744965485
"4221",0.74971296731615,"Before The Door Pictures","USA","J.C. Chandor","Crime",0.658627609471009,"A Most Violent Year","R","2015-01-30",0.265402843601896,0.705128205128205,"Oscar Isaac",52607,"J.C. Chandor",2014,2,3,3,3,3726,2.36375581459921,-0.0465005956571957,0.0465005956571957
"4222",0.748784081752202,"21 Laps Entertainment","USA","Shawn Levy","Comedy",0.778386773819779,"This Is Where I Leave You","R","2014-09-19",0.161137440758294,0.653846153846154,"Jason Bateman",59852,"Jonathan Tropper",2014,10,11,1,1,3726,2.43223292766593,0.124540619973626,0.124540619973626
"4223",0.787187405095746,"Screen Gems","USA","Scott Derrickson","Horror",0.770707730188309,"Deliver Us from Evil","R","2014-07-02",0.232227488151659,0.602564102564103,"Eric Bana",58772,"Scott Derrickson",2014,6,5,44,3,3726,2.37327183275241,0.168143627624207,0.168143627624207
"4224",0.851250379617015,"Village Roadshow Pictures","USA","Akiva Goldsman","Drama",0.287162146293299,"Winter's Tale","PG-13","2014-02-14",0.232227488151659,0.602564102564103,"Colin Farrell",45005,"Akiva Goldsman",2014,14,1,3,4,3726,1.8897262488574,-0.315401956270804,0.315401956270804
"4225",0.758521852054726,"Scott Free Productions","UK","Rowan Joffe","Drama",0.614317431493396,"Before I Go to Sleep","R","2014-10-31",0.109004739336493,0.615384615384615,"Nicole Kidman",56415,"Rowan Joffe",2014,16,1,4,3,366,2.22970204687801,-0.00106718389121963,0.00106718389121963
"4226",0.74971296731615,"Bluegrass Films","USA","Shana Feste","Drama",0.752765240207645,"Endless Love","PG-13","2014-02-14",0.165876777251185,0.615384615384615,"Gabriella Wilde",34658,"Shana Feste",2014,1,2,4,2,3726,2.36814985559226,0.13738062482303,0.13738062482303
"4227",0.733598645694976,"Gravier Productions","USA","Woody Allen","Comedy",0.699133020286956,"Magic in the Moonlight","PG-13","2014-08-15",0.132701421800948,0.653846153846154,"Colin Firth",53136,"Woody Allen",2014,7,30,3,29,3726,2.35297917413311,0.045286866440802,0.045286866440802
"4228",0.787187405095746,"2929 Productions","Czech Republic","Susanne Bier","Drama",0.425249277926828,"Serena","R","2015-02-26",0.18957345971564,0.5,"Bradley Cooper",20668,"Christopher Kyle",2014,9,2,5,1,5,1.92524927792683,-0.0747507220731718,0.0747507220731718
"4229",0.780810853777097,"EuropaCorp","USA","McG","Action",0.770972086994583,"3 Days to Kill","PG-13","2014-02-21",0.227488151658768,0.602564102564103,"Kevin Costner",75138,"Adi Hasak",2014,24,6,21,3,3726,2.37353618955869,0.168407984430481,0.168407984430481
"4230",0.758521852054726,"Amblin Entertainment","USA","Lasse Hallström","Comedy",0.809113171203495,"The Hundred-Foot Journey","PG","2014-08-08",0.251184834123223,0.743589743589744,"Helen Mirren",61319,"Steven Knight",2014,8,9,8,6,3726,2.55270291479324,0.0655234276137512,0.0655234276137512
"4231",0.780810853777097,"1984 Private Defense Contractors","USA","Scott Frank","Crime",0.760630723123621,"A Walk Among the Tombstones","R","2014-09-19",0.213270142180095,0.641025641025641,"Liam Neeson",95753,"Lawrence Block",2014,17,2,1,2,3726,2.40165636414926,0.11960508209798,0.11960508209798
"4232",0.621587018273614,"Lutzus-Brown","USA","Richard Glatzer","Drama",0.737954505716267,"Still Alice","PG-13","2015-02-20",0.151658767772512,0.769230769230769,"Julianne Moore",101773,"Richard Glatzer",2014,11,1,1,1,3726,2.50718527494704,-0.031276263514502,0.031276263514502
"4233",0.865497499638814,"Columbia Pictures","USA","George Clooney","Drama",0.833481193170377,"The Monuments Men","PG-13","2014-02-07",0.232227488151659,0.58974358974359,"George Clooney",109977,"George Clooney",2014,22,5,108,3,3726,2.42322478291397,0.243737603426787,0.243737603426787
"4234",0.600963346933164,"Automatik Entertainment","USA","William Eubank","Sci-Fi",0.507409958762091,"The Signal","PG-13","2014-07-10",0.132701421800948,0.58974358974359,"Brenton Thwaites",53291,"Carlyle Eubank",2014,3,1,1,1,3726,2.09715354850568,-0.0823336309814984,0.0823336309814984
"4235",0.843208497916444,"StudioCanal","UK","Paul King","Animation",0.831910399890756,"Paddington","PG","2015-01-16",0.123222748815166,0.730769230769231,"Hugh Bonneville",56480,"Paul King",2014,1,1,12,1,366,2.56267963065999,0.101141169121525,0.101141169121525
"4236",0.652684904734561,"Cinelou Films","USA","Daniel Barnz","Drama",0.5836046345373,"Cake","R","2015-01-23",0.156398104265403,0.628205128205128,"Jennifer Aniston",30337,"Patrick Tobin",2014,13,2,3,1,3726,2.21180976274243,-0.0446004936678283,0.0446004936678283
"4237",0.61184924797109,"Pt. Merantau Films","Indonesia","Gareth Evans","Action",0.606222042758996,"The Raid 2","R","2014-04-11",0.383886255924171,0.833333333333333,"Iko Uwais",93993,"Gareth Evans",2014,2,2,2,2,2,2.43955537609233,-0.227111290574338,0.227111290574338
"4238",0.621587018273614,"Universal Pictures","Japan","Stiles White","Horror",0.804795739586685,"Ouija","PG-13","2014-10-24",0.0947867298578199,0.384615384615385,"Olivia Cooke",39099,"Juliet Snowden",2014,1,1,265,2,28,2.18941112420207,0.420180354971301,0.420180354971301
"4239",0.858648193654375,"Hopscotch Features","USA","Stuart Beattie","Action",0.73909135747228,"I, Frankenstein","PG-13","2014-01-24",0.109004739336493,0.461538461538461,"Aaron Eckhart",70705,"Stuart Beattie",2014,7,1,1,5,3726,2.20062981901074,0.277552895933818,0.277552895933818
"4240",0.74971296731615,"Pathé","UK","Ava DuVernay","Biography",0.806385295844292,"Selma","PG-13","2015-01-09",0.279620853080569,0.769230769230769,"David Oyelowo",69760,"Paul Webb",2014,2,1,5,1,366,2.57561606507506,0.0371545266135228,0.0371545266135228
"4241",0.7290892959757,"EuropaCorp","USA","Tommy Lee Jones","Drama",0.600998731099868,"The Homesman","R","2014-05-18",0.251184834123223,0.653846153846154,"Tommy Lee Jones",24489,"Tommy Lee Jones",2014,11,2,21,1,3726,2.25484488494602,-0.0528474227462855,0.0528474227462855
"4242",0.744972269952558,"Gail Katz Productions","USA","Edward Zwick","Biography",0.601196481227083,"Pawn Sacrifice","PG-13","2015-09-25",0.218009478672986,0.705128205128205,"Tobey Maguire",29268,"Steven Knight",2014,8,10,1,6,3726,2.30632468635529,-0.103931723901122,0.103931723901122
"4243",0.7290892959757,"Stoney Lake Entertainment","USA","Vic Armstrong","Action",0.718356368828304,"Left Behind","PG-13","2014-10-03",0.194312796208531,0.205128205128205,"Nicolas Cage",28203,"Jerry B. Jenkins",2014,38,1,1,1,3726,1.92348457395651,0.513228163700099,0.513228163700099
"4244",0.723124430574478,"Lionsgate","UK","Anton Corbijn","Crime",0.732302423654869,"A Most Wanted Man","R","2014-08-01",0.251184834123223,0.679487179487179,"Philip Seymour Hoffman",62647,"Andrew Bovell",2014,8,2,39,1,366,2.41178960314205,0.0528152441676896,0.0528152441676896
"4245",0.685649992794882,"River Road Entertainment","USA","Bill Pohlad","Biography",0.711023593194776,"Love & Mercy","PG-13","2015-06-19",0.246445497630332,0.756410256410256,"John Cusack",28639,"Oren Moverman",2014,20,1,3,1,3726,2.46743384960503,-0.0453866632154799,0.0453866632154799
"4246",0.924122238876859,"DreamWorks Animation","USA","Eric Darnell","Animation",0.837898195939336,"Penguins of Madagascar","PG","2014-11-26",0.109004739336493,0.666666666666667,"Tom McGrath",66287,"Michael Colton",2014,1,5,25,1,3726,2.504564862606,0.171231529272669,0.171231529272669
"4247",0.801434525117547,"Open Road Films (II)","USA","David Ayer","Action",0.699143088994581,"Sabotage","R","2014-03-28",0.18957345971564,0.538461538461538,"Arnold Schwarzenegger",51146,"Skip Woods",2014,22,6,5,5,3726,2.23760462745612,0.160681550533043,0.160681550533043
"4248",0.723124430574478,"Prospero Pictures","Canada","David Cronenberg","Comedy",0.470743290271563,"Mapa a las estrellas","R","2015-02-27",0.199052132701422,0.602564102564103,"Julianne Moore",31631,"Bruce Wagner",2014,11,8,1,1,79,2.07330739283567,-0.131820812292539,0.131820812292539
"4249",0.621587018273614,"Sierra / Affinity","USA","Michael Cuesta","Biography",0.601601886649646,"Kill the Messenger","R","2015-04-10",0.203791469194313,0.705128205128205,"Jeremy Renner",36607,"Peter Landesman",2014,5,2,1,3,3726,2.30673009177785,-0.103526318478559,0.103526318478559
"4250",0.770336638656599,"Summit Entertainment","USA","Ivan Reitman","Drama",0.766768175275069,"Draft Day","PG-13","2014-04-11",0.194312796208531,0.679487179487179,"Kevin Costner",43430,"Scott Rothman",2014,24,11,36,1,3726,2.44625535476225,0.0872809957878894,0.0872809957878894
"4251",0.260024802986375,"Duplass Brothers Productions","USA","Charlie McDowell","Drama",0.496635026234281,"The One I Love","R","2014-08-08",0.104265402843602,0.717948717948718,"Mark Duplass",27078,"Justin Lader",2014,1,1,3,1,3726,2.214583744183,-0.221313691714437,0.221313691714437
"4252",0.7290892959757,"Paramount Pictures","USA","Jason Reitman","Comedy",0.489675855439477,"Men, Women & Children","R","2014-10-17",0.23696682464455,0.666666666666667,"Kaitlyn Dever",25383,"Jason Reitman",2014,1,6,222,3,3726,2.15634252210614,-0.17699081122719,0.17699081122719
"4253",0.685649992794882,"Scott Rudin Productions","USA","Noah Baumbach","Comedy",0.67720223347732,"While We're Young","R","2015-04-17",0.132701421800948,0.615384615384615,"Ben Stiller",35437,"Noah Baumbach",2014,25,3,5,3,3726,2.29258684886194,0.0618176180927046,0.0618176180927046
"4254",0.536900372411896,"Pure Flix Productions","USA","Harold Cronk","Drama",0.816713272542563,"God's Not Dead","PG","2014-03-21",0.146919431279621,0.423076923076923,"Shane Harper",34760,"Hunter Dennis",2014,1,1,1,1,3726,2.23979019561949,0.39363634946564,0.39363634946564
"4255",0.824661842875343,"Offspring Entertainment","USA","Trish Sie","Drama",0.722558909860167,"Step Up All In","PG-13","2014-08-08",0.203791469194313,0.576923076923077,"Ryan Guzman",27883,"Duane Adler",2014,1,1,2,3,3726,2.29948198678324,0.14563583293709,0.14563583293709
"4256",0.932803730989276,"Bullwinkle Studios","USA","Rob Minkoff","Animation",0.857399469781449,"Mr. Peabody & Sherman","PG","2014-03-07",0.109004739336493,0.679487179487179,"Ty Burrell",52421,"Jay Ward",2014,1,6,1,4,3726,2.53688664926863,0.17791229029427,0.17791229029427
"4257",0.780810853777097,"EuropaCorp","France","Camille Delamarre","Action",0.743213002094417,"Fortaleza prohibida","PG-13","2014-04-25",0.0995260663507109,0.538461538461538,"Paul Walker",34795,"Luc Besson",2014,7,2,21,13,108,2.28167454055595,0.204751463632878,0.204751463632878
"4258",0.638437784712761,"Warner Bros. Digital Distribution","USA","Rob Thomas","Crime",0.621921714090516,"Veronica Mars","PG-13","2014-03-13",0.180094786729858,0.679487179487179,"Kristen Bell",44057,"Rob Thomas",2014,6,1,1,1,3726,2.3014088935777,-0.0575654653966631,0.0575654653966631
"4259",0.780810853777097,"Walt Disney Pictures","USA","Miguel Arteta","Comedy",0.823222479695192,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","PG","2014-10-10",0.0568720379146919,0.602564102564103,"Steve Carell",33226,"Rob Lieber",2014,14,4,89,1,3726,2.42578658225929,0.220658377131089,0.220658377131089
"4260",0.760598868354075,"Fear of God Films","Australia","Russell Crowe","Drama",0.637542402819278,"Promesa de Vida","R","2015-05-22",0.199052132701422,0.717948717948718,"Russell Crowe",60858,"Andrew Knight",2014,14,1,1,1,36,2.355491120768,-0.0804063151294399,0.0804063151294399
"4261",0.723124430574478,"Relativity Media","USA","Roger Donaldson","Action",0.757174155947553,"The November Man","R","2014-08-27",0.184834123222749,0.615384615384615,"Pierce Brosnan",54875,"Michael Finch",2014,14,10,16,1,3726,2.37255877133217,0.141789540562938,0.141789540562938
"4262",0.536900372411896,"Bold Films","USA","Ryan Gosling","Drama",0.331143655815085,"Lost River","R","2015-04-10",0.123222748815166,0.551282051282051,"Christina Hendricks",13654,"Ryan Gosling",2014,1,1,5,1,3726,1.88242570709714,-0.220138395466967,0.220138395466967
"4263",0.818285291556694,"Gulfstream Pictures","Canada","Peter Lepeniotis","Animation",0.820461760343471,"Locos por las nueces","PG","2014-01-17",0.0758293838862559,0.551282051282051,"Will Arnett",21922,"Lorne Cameron",2014,2,1,2,2,79,2.37174381162552,0.26917970906142,0.26917970906142
"4264",0.734692425746278,"Chapter 2","France","Andrea Di Stefano","Crime",0.391706316196973,"Escobar","R","2015-06-26",0.241706161137441,0.653846153846154,"Benicio Del Toro",16839,"Andrea Di Stefano",2014,2,1,1,1,108,2.04555247004313,-0.262139837649181,0.262139837649181
"4265",0.621587018273614,"Codeblack Entertainment","USA","Bille Woodruff","Drama",0.732866549386562,"Addicted","R","2014-10-10",0.175355450236967,0.474358974358974,"Sharon Leal",6772,"Christina Welsh",2014,1,2,1,1,3726,2.20722552374554,0.258507575027588,0.258507575027588
"4266",0.901194510800012,"Twentieth Century Fox Animation","USA","Carlos Saldanha","Animation",0.868469651114326,"Rio 2","G","2014-04-11",0.151658767772512,0.615384615384615,"Jesse Eisenberg",64550,"Don Rhymer",2014,10,4,7,5,3726,2.48385426649894,0.253085035729711,0.253085035729711
"4267",0.813775941837418,"Four Seasons Partnership","USA","Clint Eastwood","Biography",0.799561271389533,"Jersey Boys","R","2014-06-20",0.308056872037915,0.679487179487179,"John Lloyd Young",27637,"Marshall Brickman",2014,1,24,1,2,3726,2.47904845087671,0.120074091902354,0.120074091902354
"4268",0.638437784712761,"Worldview Entertainment","USA","Zach Braff","Comedy",0.627149293347778,"Wish I Was Here","R","2014-07-25",0.175355450236967,0.666666666666667,"Zach Braff",32275,"Adam J. Braff",2014,4,2,9,1,3726,2.29381596001444,-0.0395173733188887,0.0395173733188887
"4269",0.74971296731615,"Gary Sanchez Productions","USA","Ben Falcone","Comedy",0.838837377506021,"Tammy","R","2014-07-02",0.132701421800948,0.435897435897436,"Melissa McCarthy",40108,"Melissa McCarthy",2014,4,2,5,2,3726,2.27473481340346,0.402939941608585,0.402939941608585
"4270",0.40877442336936,"Camfam Studios","USA","Darren Doane","Comedy",0.610141185365392,"Saving Christmas","PG","2014-11-14",0.0473933649289099,0,"Kirk Cameron",13059,"Darren Doane",2014,2,1,1,1,3726,1.61014118536539,0.610141185365392,0.610141185365392
"4271",0.770336638656599,"Cube Vision","USA","Tim Story","Action",0.870179445025294,"Ride Along","PG-13","2014-01-17",0.14218009478673,0.602564102564103,"Ice Cube",84906,"Greg Coolidge",2014,10,7,1,1,3726,2.4727435475894,0.267615342461192,0.267615342461192
"4272",0.621587018273614,"Anonymous Content","USA","Lynn Shelton","Comedy",0.486579818577673,"Laggies","R","2014-10-24",0.14218009478673,0.628205128205128,"Keira Knightley",34852,"Andrea Seigel",2014,6,1,4,1,3726,2.1147849467828,-0.141625309627455,0.141625309627455
"4273",0.851250379617015,"Laika Entertainment","USA","Graham Annable","Animation",0.804771090788415,"The Boxtrolls","PG","2014-09-26",0.127962085308057,0.679487179487179,"Ben Kingsley",46486,"Irena Brignull",2014,2,1,2,2,3726,2.48425827027559,0.125283911301236,0.125283911301236
"4274",0.553751138851043,"Abbolita Productions","USA","Jeff Baena","Comedy",0.372566811678032,"Life After Beth","R","2014-07-15",0.0947867298578199,0.525641025641026,"Aubrey Plaza",15603,"Jeff Baena",2014,3,1,2,1,3726,1.89820783731906,-0.153074213962994,0.153074213962994
"4275",0.652684904734561,"Black Entertainment Television (BET)","USA","Gina Prince-Bythewood","Drama",0.721262247982561,"Beyond the Lights","PG-13","2014-11-14",0.222748815165877,0.692307692307692,"Gugu Mbatha-Raw",12718,"Gina Prince-Bythewood",2014,2,3,1,3,3726,2.41356994029025,0.0289545556748689,0.0289545556748689
"4276",0.702500759234029,"IAC Films","USA","Chris Rock","Comedy",0.75795453249716,"Top Five","R","2014-12-12",0.156398104265403,0.628205128205128,"Chris Rock",23426,"Chris Rock",2014,6,2,1,2,3726,2.38615966070229,0.129749404292032,0.129749404292032
"4277",0.74971296731615,"Alcon Entertainment","Kenya","Philippe Falardeau","Drama",0.608509392157404,"Una buena mentira","PG-13","2014-10-23",0.194312796208531,0.756410256410256,"Reese Witherspoon",22783,"Margaret Nagle",2014,14,1,22,1,1,2.36491964856766,-0.147900864252852,0.147900864252852
"4278",0.770336638656599,"Walt Disney Pictures","USA","Craig Gillespie","Biography",0.782475861388494,"Million Dollar Arm","PG","2014-05-16",0.260663507109005,0.705128205128205,"Jon Hamm",38459,"Tom McCarthy",2014,1,5,89,2,3726,2.4876040665167,0.0773476562602891,0.0773476562602891
"4279",0.472837397890628,"GNK Productions","USA","Peter Sattler","Drama",0.231871529407173,"Camp X-Ray","R","2014-10-17",0.227488151658768,0.705128205128205,"Kristen Stewart",33542,"Peter Sattler",2014,10,1,1,1,3726,1.93699973453538,-0.473256675721032,0.473256675721032
"4280",0.739975197013626,"ASIG Productions","USA","Rob Reiner","Comedy",0.723679621480979,"And So It Goes","PG-13","2014-07-25",0.118483412322275,0.551282051282051,"Michael Douglas",10327,"Mark Andrus",2014,15,14,1,4,3726,2.27496167276303,0.172397570198928,0.172397570198928
"4281",0.67062945122501,"Porchlight Films","Australia","David Michôd","Action",0.54848147644135,"The Rover","R","2014-06-20",0.161137440758294,0.628205128205128,"Guy Pearce",36879,"Joel Edgerton",2014,5,1,1,2,36,2.17668660464648,-0.0797236517637784,0.0797236517637784
"4282",0.621587018273614,"Affirm Films","USA","Andrew Erwin","Comedy",0.69863868389988,"Moms' Night Out","PG","2014-05-09",0.137440758293839,0.5,"Sarah Drew",11445,"Jon Erwin",2014,1,1,2,1,3726,2.19863868389988,0.19863868389988,0.19863868389988
"4283",0.766563733755297,"LStar Capital","USA","Tim Story","Comedy",0.821425306803871,"Think Like a Man Too","PG-13","2014-06-20",0.175355450236967,0.551282051282051,"Kevin Hart",16706,"Keith Merryman",2014,3,7,2,3,3726,2.37270735808592,0.27014325552182,0.27014325552182
"4284",0.706273664135331,"Screen Gems","USA","Steve Pink","Comedy",0.801807384282062,"About Last Night","R","2014-02-14",0.146919431279621,0.58974358974359,"Kevin Hart",18519,"Leslye Headland",2014,3,4,44,2,3726,2.39155097402565,0.212063794538473,0.212063794538473
"4285",0.472837397890628,"Rook Films","UK","Peter Strickland","Drama",0.312214721192359,"The Duke of Burgundy","UNRATED","2015-01-23",0.165876777251185,0.653846153846154,"Sidse Babett Knudsen",8925,"Peter Strickland",2014,1,1,1,1,366,1.96606087503851,-0.341631432653794,0.341631432653794
"4286",0.621587018273614,"Gordon Bijelonic / Datari Turner Films","USA","John Stockwell","Biography",0.193702471370389,"Kid Cannabis","NOT RATED","2014-04-18",0.194312796208531,0.628205128205128,"Jonathan Daniel Brown",8218,"John Stockwell",2014,1,5,1,2,3726,1.82190759957552,-0.434502656834739,0.434502656834739
"4287",0.723124430574478,"Alliance Films","UK","Tom Harper","Drama",0.761110331438125,"The Woman in Black 2: Angel of Death","PG-13","2015-01-02",0.137440758293839,0.435897435897436,"Helen McCrory",22255,"Jon Croker",2014,1,1,4,1,366,2.19700776733556,0.32521289554069,0.32521289554069
"4288",0.621587018273614,"Unified Pictures","USA","William H. Macy","Comedy",0.321428270362874,"Rudderless","R","2015-02-21",0.170616113744076,0.769230769230769,"Billy Crudup",14913,"Casey Twenter",2014,5,1,1,1,3726,2.09065903959364,-0.447802498867896,0.447802498867896
"4289",0.834399613177867,"Walt Disney Pictures","USA","James Bobin","Adventure",0.805225325206722,"Muppets Most Wanted","PG","2014-03-21",0.180094786729858,0.628205128205128,"Ricky Gervais",26380,"James Bobin",2014,3,3,89,1,3726,2.43343045341185,0.177020197001594,0.177020197001594
"4290",0.709898573271389,"Relativity Media","USA","Dave Green","Adventure",0.786867516276167,"Earth to Echo","PG","2014-07-02",0.104265402843602,0.551282051282051,"Teo Halm",16757,"Henry Gayden",2014,1,2,16,1,3726,2.33814956755822,0.235585464994116,0.235585464994116
"4291",0.711309643972606,"Screen Gems","USA","Sam Miller","Crime",0.806983124179461,"No Good Deed","PG-13","2014-09-12",0.0710900473933649,0.525641025641026,"Taraji P. Henson",14236,"Aimee Lagos",2014,2,1,44,1,3726,2.33262414982049,0.281342098538436,0.281342098538436
"4292",0.723124430574478,"Affirm Films","USA","Thomas Carter","Drama",0.769716182975924,"When the Game Stands Tall","PG","2014-08-22",0.218009478672986,0.666666666666667,"Jim Caviezel",13653,"Scott Marshall Smith",2014,7,4,2,2,3726,2.43638284964259,0.103049516309257,0.103049516309257
"4293",0.600963346933164,"RADiUS-TWC","USA","Daniel Stamm","Horror",0.226903382303432,"13 Sins","R","2014-04-11",0.113744075829384,0.615384615384615,"Mark Webber",26332,"David Birke",2014,1,2,1,1,3726,1.84228799768805,-0.388481233081183,0.388481233081183
"4294",0.702500759234029,"TriStar Pictures","USA","Randall Wallace","Biography",0.844108319695041,"Heaven Is for Real","PG","2014-04-16",0.14218009478673,0.551282051282051,"Greg Kinnear",22482,"Randall Wallace",2014,3,4,58,3,3726,2.39539037097709,0.292826268412989,0.292826268412989
"4295",0.621587018273614,"Occupant Entertainment","UK","Geoff Moore","Comedy",0.365497506572971,"Better Living Through Chemistry","NOT RATED","2014-03-14",0.104265402843602,0.615384615384615,"Sam Rockwell",12284,"Geoff Moore",2014,7,1,2,1,366,1.98088212195759,-0.249887108811645,0.249887108811645
